agent_id,month,call_volume,avg_handle_time,first_call_resolution,csat_score,quality_score,transfer_rate,repeat_call_rate,incentive_payout,incentive_tier
A014,4,445,551.95189599154,0.6272084432328102,3.6214208993577137,74.95650644238897,0.09295675200866994,0.22986480839731202,0.0,Bronze
A015,4,482,517.9171846380556,0.5511452990371433,3.3508116275531514,32.078453014870114,0.0708064585407753,0.26076439985460464,0.0,Bronze
A016,4,508,477.4379972403311,0.5811595761008745,3.547042295862108,45.514531451179145,0.16279996643562472,0.2381885214178359,0.0,Bronze
A017,4,557,424.1311369721854,0.43897838894009755,3.078863041717202,32.81926398278547,0.17551866711162406,0.328075934560373,150.0,Silver
A018,4,533,495.7590368008136,0.5804493258655306,3.342949386288524,44.05915498033047,0.05444582632871912,0.25525136628815076,0.0,Bronze
A019,4,443,456.88286849494364,0.684215962246136,3.965822733265322,53.408887683846444,0.14326497645288594,0.20157525480859492,0.0,Bronze
A020,4,405,522.4938710814735,0.5832660248972118,3.645242479980694,35.162593760568406,0.061573164775358846,0.23492958559368066,0.0,Bronze
A021,4,590,417.99425865844165,0.5475961721826692,3.189899058016681,45.35026576019439,0.12080350833306258,0.2594961415623755,150.0,Silver
A022,4,555,423.15261963626995,0.49219046029638913,3.047859922229431,32.030016697326374,0.11720760405894987,0.33676879223694217,150.0,Silver
A023,4,627,388.22823154119556,0.542781338044347,3.480062018389757,44.418520218254955,0.1878378473569959,0.26305671314343637,150.0,Silver
A024,4,431,489.5131128531926,0.54233178576535,3.3594599655485293,48.29128901161083,0.05253622973183407,0.2676191245008618,0.0,Bronze
A025,4,473,502.45117049328803,0.5998112896187311,3.2487599600290338,51.988275308812945,0.09919661467710966,0.2463745557018102,0.0,Bronze
A026,4,620,445.8150500757729,0.475092645391448,2.967811044948919,42.08046500175359,0.1551804384049015,0.32013274725770335,0.0,Bronze
A027,4,605,343.66090645750575,0.5424441945564124,3.2304409789266524,38.84932235517734,0.20419961010267879,0.29670980683329107,150.0,Silver
A028,4,728,402.4189837085506,0.4,2.6924787894241504,31.221734498149885,0.23530585548154853,0.2486603038227051,350.0,Gold
A029,4,486,498.63091859417517,0.726262941548348,3.906587073148776,53.70635809355887,0.02,0.240143879795489,0.0,Bronze
A030,4,607,434.1517453174831,0.48728310424270177,3.1588114412467903,33.334341845077695,0.1955847285487098,0.3481777993302319,0.0,Bronze
A031,4,640,371.6734113756367,0.6852444423257266,4.054998764210278,61.857856585216695,0.04549059358148959,0.19439662694885929,425.0,Platinum
A032,4,680,345.28307061387727,0.6057469232037217,3.4633323762520867,44.06776698381511,0.21313823375213956,0.22853228337646628,350.0,Gold
A033,4,480,499.5358816621343,0.7118608426452121,4.077426795310036,45.58134345128459,0.02,0.20174806130856704,75.0,Bronze
A034,4,424,550.6421559391126,0.57849449970578,3.7206711244441943,48.884301295551225,0.0965833466945633,0.24592207953398984,0.0,Bronze
A035,4,573,415.0190084916569,0.47183694836747214,3.323692559865145,36.77202865109163,0.18695730241827319,0.3179830268714093,150.0,Silver
A036,4,468,503.9892646991163,0.5625725666662317,3.5037643316793825,53.124678474112166,0.0673457884403566,0.21657521474274136,0.0,Bronze
A037,4,676,403.3457135080969,0.4871929955050151,2.8666996936119027,44.17918353320557,0.24861447414913362,0.27158497355689176,350.0,Gold
A038,4,607,407.9550914214727,0.6026505408824012,3.608319912280001,42.90120584855019,0.15359302741980846,0.30511569965228674,150.0,Silver
A039,4,590,524.5622809712901,0.5377985419818045,3.5077457254981157,29.247222634131024,0.21777453052038004,0.25703398418683765,0.0,Bronze
A040,4,668,340.51310126687605,0.5241350622025563,3.233729528000306,56.68691359088799,0.19872995836546317,0.32764882346206514,350.0,Gold
A041,4,554,489.3939013586273,0.4374936265930003,3.352930157243734,53.08090466504529,0.10094691963054833,0.33566269523050396,0.0,Bronze
A042,4,594,413.2039115140629,0.5348461997099709,3.442894437206649,43.572495990791985,0.1837059132126454,0.23178348867836385,150.0,Silver
A043,4,510,494.1369900323127,0.663025397658637,3.8922453840504976,60.42337277133272,0.06297571903119398,0.25384971679303137,0.0,Bronze
A044,4,576,432.9573126074648,0.5740806513670589,3.619864206822224,44.81859316316461,0.10949158127861591,0.26683772038739084,150.0,Silver
A045,4,611,371.4461694792355,0.5960434765138245,3.568336914500783,56.30055998515846,0.13774718355074037,0.247918597706978,150.0,Silver
A046,4,494,542.7192793475601,0.5321285781908835,2.975213867503219,34.02631729027232,0.11512469080309874,0.2944972815188067,0.0,Bronze
A047,4,593,438.036974466413,0.6236965369783072,3.504447902717105,35.14584877077722,0.16912232975018504,0.2647603897756809,0.0,Bronze
A048,4,582,366.7812032472413,0.5682044366880974,3.579246262966728,42.19308535858266,0.09263194258523165,0.29394597998399963,150.0,Silver
A049,4,506,487.2004088457219,0.5680793191948511,3.3319239896900488,46.5681297044672,0.0861997578391542,0.30811585774849964,0.0,Bronze
A050,4,683,396.8977544806524,0.6691938716115668,3.7181563447740524,49.7219560605013,0.17014289078150185,0.24456652873872398,350.0,Gold
A051,4,585,449.3145286439411,0.5522404839986642,3.259818068286285,47.53627492980764,0.16103773297986979,0.2378347837369435,0.0,Bronze
A052,4,499,453.89907131478054,0.5430706310103249,3.65554301678518,43.85162554936923,0.15590569594433357,0.26856238386633424,0.0,Bronze
A053,4,589,470.29972421952783,0.5705349039137245,3.716318023391116,41.53336608258813,0.14344473160849552,0.3600774884925688,0.0,Bronze
A054,4,711,293.75126493962705,0.5155666629881611,3.053728292085331,47.1768627875089,0.2248196387918751,0.31550806661618735,350.0,Gold
A055,4,520,492.7985521353434,0.6353467602372748,3.673413235076997,48.916826170244995,0.0962675872331925,0.316939914929435,0.0,Bronze
A056,4,544,460.3526468212299,0.5332011194533531,3.1841711447617658,35.49227191358444,0.15396951411268756,0.3285825746846343,0.0,Bronze
A057,4,704,333.9254514133675,0.44763851679832733,3.1056832013080884,44.71370274658172,0.22564997208912896,0.3281986554273415,350.0,Gold
A058,4,461,487.3603473497654,0.6156429893818727,3.6742273962964624,49.92273406693632,0.11125594777796036,0.26278501634068446,0.0,Bronze
A059,4,553,495.4976488514662,0.49047573022633284,3.351589721061203,49.6717303635098,0.10225135000426111,0.30271230671316146,0.0,Bronze
A060,4,641,363.1780003902199,0.5988397380287913,3.5292424287397686,43.96208838149252,0.1670351500435565,0.20832996631308848,350.0,Gold
A061,4,611,415.46376354391236,0.5114630606013447,3.699468135959383,42.938129186828874,0.14640752675690122,0.2959561933335088,150.0,Silver
A062,4,633,406.5119606922326,0.5342545360611999,3.191617163683594,43.97397150870488,0.18627078812966544,0.32261842215178593,350.0,Gold
A063,4,439,483.07331400572656,0.6194877970812122,3.3490363320218144,47.03186948281116,0.02,0.23421568132287907,0.0,Bronze
A064,4,659,364.61149001247753,0.4621966985024807,3.071476353969176,56.63046034733461,0.1841131835196564,0.327479910570862,350.0,Gold
A065,4,716,335.9786245413131,0.4447250165074712,2.7908690074190936,50.56737774878153,0.22270354305500414,0.3476577247738074,350.0,Gold
A066,4,573,443.62269216116385,0.5720735919794733,3.2196115452518423,50.647678290281846,0.07981432745741117,0.2438801500288364,0.0,Bronze
A067,4,664,400.82669379312296,0.45405108174204023,2.8868623012856607,26.165096833580645,0.21604781627630398,0.30484048137287395,350.0,Gold
A068,4,520,464.15013478512276,0.5699329371589076,3.328817365298008,54.531017368719986,0.12238371836174966,0.24148948042212218,0.0,Bronze
A069,4,526,455.7948538755565,0.49276542971581827,3.076754862248296,35.772681135965726,0.1352131402012331,0.2782288599129905,0.0,Bronze
A070,4,451,528.3971631831869,0.6563541452802303,3.8913093597991826,65.20940347200765,0.02,0.19883018337831604,0.0,Bronze
A071,4,560,370.5583347674007,0.5970021449120742,3.4261226479589073,50.245998182497075,0.18268337300948878,0.23418568819382957,150.0,Silver
A072,4,687,354.52812971158187,0.47484309316601586,3.043558311061242,39.511869310437454,0.20017577745510653,0.35264643315752886,350.0,Gold
A073,4,615,532.5734390678524,0.5355879589877314,3.5285825273670683,35.85351070510224,0.16226078554678416,0.2583005055321987,0.0,Bronze
A074,4,620,362.71819857615174,0.5389648376892354,3.1527972305587504,45.00162209564818,0.2193946042711838,0.28820784149612655,150.0,Silver
A075,4,509,421.76186826219316,0.5783978239651755,3.4007431497768903,38.737901582150556,0.09232349034770011,0.25355480780380113,150.0,Silver
A076,4,613,405.5263624473951,0.5481442344943822,3.448066321742341,47.409692811669544,0.18367015361570962,0.31610828431335525,150.0,Silver
A077,4,605,373.4274095952459,0.488197191012012,2.832907055496217,34.79764428182092,0.15039542217788726,0.3440559924933037,150.0,Silver
A078,4,425,537.1132047902389,0.5238351131928133,2.9927307337494464,36.699227867645696,0.02,0.3163880541870431,0.0,Bronze
A079,4,484,554.4917957706493,0.5753261571257593,3.5874437845386833,47.73663566711447,0.12756887064722566,0.27905357374277895,0.0,Bronze
A080,4,504,416.6824481596898,0.5969253745835892,3.560714057897959,54.884926716185184,0.09560151965113933,0.25429806406133737,150.0,Silver
A081,4,556,387.57994080850824,0.6332565641794768,3.8841733884897307,59.94369200477877,0.10308763012883679,0.21094113320247176,150.0,Silver
A082,4,568,351.25507272983117,0.6610087286704144,3.700691347831012,54.087351487538534,0.1315784365103592,0.29390237496550015,150.0,Silver
A083,4,438,557.6197457112967,0.5455403264009271,3.549726601196732,50.07950474338267,0.07872685435467794,0.2589936789070526,0.0,Bronze
A084,4,481,534.0221102238252,0.7135959630430507,3.924935556208876,57.98494774256957,0.04868970035297245,0.23447100519376493,0.0,Bronze
A085,4,503,454.8797271199184,0.46815315248315825,3.1443166918865404,38.109859435597485,0.16618461671194146,0.34452570618543854,0.0,Bronze
A086,4,621,389.48002057527043,0.6190809204920016,3.818617572921175,46.2183868449174,0.14515270200161867,0.23570921689603944,150.0,Silver
A087,4,670,423.3961619099846,0.667264013833004,3.4760325267475434,61.62408057730861,0.10765638599845975,0.26423477028627723,350.0,Gold
A088,4,449,567.9009462376977,0.5456986392914713,3.4758317450731973,42.159867178471565,0.09789796107143947,0.3046469403835771,0.0,Bronze
A089,4,452,532.6623008819203,0.6503004364344599,4.022516354096377,42.54953552903686,0.11674607155394698,0.291718740487669,75.0,Bronze
A090,4,516,395.0362685253197,0.5917834754940021,3.5228511100308455,50.261690147110244,0.09748971649484642,0.24920621580959781,150.0,Silver
A091,4,571,419.689465947099,0.5079195911936273,3.446609503972843,36.771597281284286,0.19750941336507238,0.2582562430041576,150.0,Silver
A092,4,698,344.3385310300026,0.6430699612312482,3.5079214184421703,51.85806059135297,0.19652298178540953,0.22760732284416538,350.0,Gold
A093,4,427,487.09801445937063,0.6754100062160834,3.830730075717484,55.974487072240365,0.024150215273809776,0.2361016037895966,0.0,Bronze
A094,4,667,372.8898924637929,0.4492106746799307,3.0512072006211315,42.00147863503227,0.19068813132384352,0.32206211194057943,350.0,Gold
A095,4,521,499.89295460175106,0.6149115432153691,3.2539354566910554,52.38898200837489,0.12201633603501134,0.24223224582561584,0.0,Bronze
A096,4,646,398.0716072253726,0.49802743004271993,3.047850144701333,50.70393543781829,0.22150879842477741,0.24351310421359473,350.0,Gold
A097,4,624,409.7628667321784,0.5055243177457603,3.0443656003627058,46.622795942106215,0.21924627554641984,0.31190476278556906,150.0,Silver
A098,4,613,438.5453806757033,0.5754082147399637,3.5732104596013197,43.60290778688201,0.1832520963137876,0.3290070484764805,0.0,Bronze
A099,4,666,385.56272103839876,0.4812490306763058,3.2741465753995933,43.138508027685305,0.23919535244104656,0.32142792487316774,350.0,Gold
A100,4,486,465.0698919569564,0.5654109803492819,3.5110173645345983,55.54424165565802,0.07311810204332081,0.29210967343189265,0.0,Bronze
A101,4,754,379.26716676158657,0.4979390160404319,3.3100014350508373,48.22422564788589,0.21299489455395582,0.3179977527684803,350.0,Gold
A102,4,590,435.9974324730961,0.5485369702228622,3.3802941115951737,41.44525573198681,0.10096434568051235,0.29249661200732713,0.0,Bronze
A103,4,666,469.80183742573024,0.4372496572321007,3.2146653071514475,27.030718943794586,0.21520913792674828,0.35305011611320253,200.0,Silver
A104,4,683,308.55643951881984,0.6202712076007523,3.5136711476605678,54.41610534051033,0.18835690834289784,0.26375272739526906,350.0,Gold
A105,4,364,515.1134919042629,0.6331849445520541,3.695944369672467,52.270813554445176,0.05982048637447455,0.23734570708958005,0.0,Bronze
A106,4,704,394.33799119934383,0.40164126742779516,2.8527790443870096,33.07244909574714,0.1755683921303509,0.31546382572861925,350.0,Gold
A107,4,667,397.7459779741258,0.5109921860024138,3.300604660893212,28.67588029882702,0.22075374123145988,0.2881339159406142,350.0,Gold
A108,4,627,419.8337944851326,0.5553364043095644,3.341967410075553,44.20909140162113,0.1992519141832589,0.2872893231696942,150.0,Silver
A109,4,473,510.25231622640376,0.6260887243111123,3.7746348664461635,38.872254022810544,0.02,0.24008202144186588,0.0,Bronze
A110,4,523,446.0561911075573,0.5864463765997562,3.3182908309832215,59.16628988127548,0.15211359547698938,0.2748516098540404,0.0,Bronze
A111,4,529,501.8137180981142,0.46318924300912384,2.9618482594030127,36.497021784563046,0.1327639137770037,0.32789880680736294,0.0,Bronze
A112,4,604,476.5983048520978,0.48444271794316307,3.2683430334968033,34.81589614291149,0.10362541665168044,0.33121829576084016,0.0,Bronze
A113,4,556,407.04646938345286,0.5593611648178866,3.3711083059034688,50.86626399662352,0.11441292039641762,0.31473938313801475,150.0,Silver
A114,4,634,388.0599484860078,0.4,2.802020954009343,38.23808895622175,0.22305809311405922,0.3423402225543657,350.0,Gold
A115,4,392,481.74488166361715,0.7095527256407421,4.022304787244212,61.00487249076019,0.026992305196851224,0.17694561278927332,75.0,Bronze
A116,4,564,438.4083817635335,0.5540370295258636,3.301071986301494,52.42673586267052,0.14796727847842983,0.26803206528507884,0.0,Bronze
A117,4,385,475.52416142504535,0.5209182740633231,3.2951102091353546,45.81692614252099,0.0990483194001698,0.29295456739686876,0.0,Bronze
A118,4,699,383.39759771319825,0.5042482069269005,3.393726215880202,34.96725233118629,0.2429973184290115,0.24322765454392709,350.0,Gold
A119,4,558,425.130279425095,0.49576949432237116,3.430863201360943,45.26618187391149,0.1807239335873829,0.343352137874126,150.0,Silver
A120,4,568,381.689445437768,0.5759862637134913,3.684480446966212,49.67324107926109,0.1262736572712934,0.27387683188991746,150.0,Silver
A121,4,475,509.7976273281105,0.551391094178944,3.431567188206229,54.51341172701353,0.12510048424928893,0.2908841473658309,0.0,Bronze
A122,4,603,362.8531880058661,0.6239836567157696,3.729616748243825,49.159771599177915,0.11470707453401016,0.2913723311894801,150.0,Silver
A123,4,440,514.1237120898415,0.5704126587215742,3.371907651571137,56.66109348767073,0.06610514408799202,0.2529306516070999,0.0,Bronze
A124,4,552,405.3852743279394,0.5273533667398117,3.1459679209587654,34.77299594142352,0.15474134064014394,0.3062799112305962,150.0,Silver
A125,4,751,367.09956234188536,0.4804056142315874,2.727638336468929,36.71763840476376,0.25540097427038344,0.30454183061430695,350.0,Gold
A126,4,753,365.96125571434254,0.5536486234721171,3.6129059660250737,44.82627699055279,0.18119086010613358,0.2730179446006755,350.0,Gold
A127,4,459,498.5273255898547,0.6088099989912438,3.470613120143245,53.29809727810025,0.036992485071841504,0.2333102287693711,0.0,Bronze
A128,4,725,414.62116951367454,0.4252657183508417,2.972335687487139,41.94531475862885,0.2209428415386824,0.37986180907025907,350.0,Gold
A129,4,399,531.419942576111,0.5945810311937458,3.4546731849411967,61.7078408872893,0.04371003131559555,0.25090258632023454,0.0,Bronze
A130,4,549,453.693881664996,0.6046219203698063,3.6845335805335506,59.38492095576589,0.1539460858962832,0.2791351592589485,0.0,Bronze
A131,4,485,489.9499115616473,0.48555018201644035,3.1226563961817786,44.78463471396352,0.07713976978045099,0.24952970556926574,0.0,Bronze
A132,4,384,550.8909083907466,0.6136251367077311,3.4318469401931133,55.50274563979983,0.08007202491356435,0.28994960120760116,0.0,Bronze
A133,4,655,426.3274104580321,0.49965674897628504,3.248144647851307,36.78042637350956,0.2666833100874539,0.33170363508819767,350.0,Gold
A134,4,689,342.3575024896285,0.7101555510422541,3.622784226813624,56.37680796000673,0.16301213171096973,0.21886080289201743,350.0,Gold
A135,4,652,312.1349106266888,0.5229377668705233,3.124450870312642,54.48283422080737,0.14093893935163998,0.2840166192676529,350.0,Gold
A136,4,574,426.8020960699924,0.6000524195932072,3.1647367240380397,42.45245561743154,0.16814504015208157,0.2719790323311241,150.0,Silver
A137,4,565,441.61601952805165,0.5478400859375121,3.132124258379465,37.94369753492309,0.16742569450599953,0.34952768545140384,0.0,Bronze
A138,4,671,316.815021908285,0.5245770918025067,3.265431440851283,46.71571290228357,0.23877061617177384,0.2372720623118928,350.0,Gold
A139,4,519,433.20995291636007,0.6010949672692676,3.2143797051615914,45.68857634145446,0.09423243397966136,0.28302283471951684,0.0,Bronze
A140,4,567,471.21481529513426,0.584187934661976,3.234632333644037,32.31311820672933,0.2269800998793025,0.2389763070705925,0.0,Bronze
A141,4,487,500.02114723378156,0.5123470449523166,3.317903338950359,53.92071006176218,0.062172893498296314,0.2944636301300814,0.0,Bronze
A142,4,693,388.1145931247675,0.45397741163227345,2.9511280988274438,36.23614947442375,0.15547635060158227,0.3109726317747307,350.0,Gold
A143,4,682,362.5109444550458,0.4,3.1681647143311267,47.85294364179191,0.2336790728636869,0.3271504522660673,350.0,Gold
A144,4,595,382.98027036592504,0.6167039879068094,3.8542357873047903,46.31652718305597,0.06346270519903,0.25300445096569435,150.0,Silver
A145,4,634,405.9594131159248,0.7547890625106706,3.921177020442254,61.75752528388784,0.12153541616660778,0.16405924063739802,425.0,Platinum
A146,4,598,470.1194431188181,0.4884427745122558,3.2669008175537555,38.24694158760868,0.23781094787422286,0.3354983032789367,0.0,Bronze
A147,4,619,393.8569545023059,0.5499440427672337,3.482384559098811,54.52119402601915,0.1492219320876787,0.2261980775571485,150.0,Silver
A148,4,404,558.6314075205397,0.48137448885188316,3.1568022998509453,46.976271665247054,0.025255950726712086,0.32364313984409704,0.0,Bronze
A149,4,561,398.34576970796695,0.5073767112298542,2.9741722683381777,40.69781712333454,0.17271896635307749,0.28725323993202123,150.0,Silver
A150,4,729,387.8956193513874,0.5730015704276348,3.4127227280728563,36.30726659804896,0.22570791270471963,0.2356716250147225,350.0,Gold
A151,4,564,493.5559603028353,0.5609589297827096,3.445048324308261,43.810085063226154,0.11821728469031177,0.281687929204877,0.0,Bronze
A152,4,576,402.21970935336304,0.5762474141653965,3.3818722125519156,50.21963304846847,0.16567205134087024,0.22279250173264709,150.0,Silver
A153,4,553,424.76955046027604,0.5430802045971735,3.4568298928488965,46.8051173881782,0.07516890748848779,0.2839593328127196,150.0,Silver
A154,4,492,394.1396959330091,0.6404780927724936,3.5119584958812555,50.07290324108516,0.13733106948152224,0.20112245565665593,150.0,Silver
A155,4,638,352.22104829115955,0.4643859068425589,2.873987531899677,41.12092169732301,0.20419843293050763,0.32808379979251134,350.0,Gold
A156,4,450,433.7135184733,0.4965372798012666,3.2065009499728983,36.1233858322756,0.1493306722045303,0.27365436807058213,0.0,Bronze
A157,4,641,394.12465223482394,0.47582833872495545,3.187926844384953,49.54787158474015,0.17281173581420345,0.2961388439991386,350.0,Gold
A158,4,603,426.58985044262437,0.5153138505178093,3.0882702520657634,50.08400869381176,0.18513704796946362,0.30269294143117115,150.0,Silver
A159,4,431,453.9704774483157,0.7775828307788123,4.24756088641843,55.88467670357062,0.022665227911207467,0.16579060433320797,150.0,Silver
A160,4,495,462.50065320009304,0.6148553739177697,3.375408437970732,54.212818885897214,0.07446764152589988,0.25231893044284304,0.0,Bronze
A161,4,560,454.30836508442593,0.4613397024100053,3.0131994953644523,26.000824483324323,0.1397127967918857,0.27004920399865223,0.0,Bronze
A162,4,581,450.99285528536734,0.5591497328909131,3.3844149180948144,42.98100061883294,0.10713260161896633,0.2952663749515194,0.0,Bronze
A163,4,515,415.5601942709522,0.4959402662865745,3.094035223737171,47.68403140627929,0.1391706034196744,0.3545713076518934,150.0,Silver
A164,4,548,425.72676225308555,0.6532257442426725,3.591441182963253,46.33453388062481,0.12272595488352418,0.32247596834022985,150.0,Silver
A165,4,541,434.07366792783375,0.565702626987052,3.7218134654504844,54.091273622639676,0.06219408067238329,0.27645399360517237,0.0,Bronze
A166,4,501,527.59986443717,0.5496309757142862,3.310106348859609,39.47044517090079,0.06569493710575657,0.30379373393820114,0.0,Bronze
A167,4,586,431.5066359038358,0.5446445500450006,3.7600162831300756,54.27843304761087,0.16723769813147932,0.22872340979477507,150.0,Silver
A168,4,425,507.07029098478336,0.7240669929413813,4.001579506659801,51.21889997309968,0.02,0.2554552326126151,75.0,Bronze
A169,4,539,432.86080121596234,0.6425912896366988,3.695467731494537,55.552883517905855,0.08655138880248622,0.26625033928704367,150.0,Silver
A170,4,597,428.28305914158165,0.4536137531358418,3.1315390156275194,37.6363862838995,0.1634244241682502,0.3040364953971263,150.0,Silver
A171,4,648,296.0934181168104,0.4936993560540117,3.457586427004971,29.18423278526307,0.17622609134594244,0.3396356815870656,350.0,Gold
A172,4,587,446.3078359355907,0.6065801794715128,3.43510540056476,47.160707363920444,0.0705216971825748,0.24973364591203462,0.0,Bronze
A173,4,699,324.86369886691773,0.6034878892312087,3.3256245366940296,54.440880571244065,0.2176858510245922,0.24486408881707983,350.0,Gold
A174,4,466,534.3648062846937,0.530400375386643,3.246486700033497,43.83656425230144,0.07789374308514149,0.3020998976081676,0.0,Bronze
A175,4,725,349.967967325914,0.5150521615843257,3.246747271905476,53.322462904925096,0.2055779210976558,0.26207850037136016,350.0,Gold
A176,4,567,422.40000185081243,0.6037187089276886,3.275561747105146,50.619451407197275,0.15396716992997,0.28916125936092296,150.0,Silver
A177,4,460,440.27663527081177,0.7012220650502127,3.864504946360302,59.738677841081454,0.07576202024183412,0.18783147962210964,0.0,Bronze
A178,4,428,457.8732668308889,0.6528740255272131,3.9213938592571003,37.013034734249,0.15458056701423348,0.20734874609441917,0.0,Bronze
A179,4,692,343.62741978492244,0.49595139724358567,3.210196734968926,47.25840457238883,0.17247392165724793,0.2743287474503157,350.0,Gold
A180,4,597,423.1121340301205,0.5844266716402087,3.4269905943405843,44.112071886967925,0.19889418386559152,0.28901433246940017,150.0,Silver
A181,4,628,351.0471646603344,0.5843148030113724,3.35793763120459,59.78384062351324,0.15797793834789364,0.24777081794985983,150.0,Silver
A182,4,535,464.43034823096093,0.5240978317452947,3.428505920345306,44.023133164126605,0.21305871490345393,0.24992099377086707,0.0,Bronze
A183,4,560,458.1576112444695,0.6129430393230624,3.4489761089711624,55.40422953675467,0.16653887897494407,0.2366523842727011,0.0,Bronze
A184,4,635,368.6313211980639,0.5394714135136751,3.58976334907528,50.16800856872881,0.1587218363979845,0.2832501634741153,350.0,Gold
A185,4,418,525.3122682463877,0.6368026738005402,3.9773576255768344,46.689014995542294,0.06186539783491354,0.20984975596985234,0.0,Bronze
A186,4,558,471.6734846049855,0.4316475080783101,3.0987428557041037,44.40628360532202,0.17422625959748042,0.29279056349764565,0.0,Bronze
A187,4,519,435.99603885285586,0.4431718361907817,3.0129507092049765,36.91484746907055,0.1433569942264204,0.38607015554667484,0.0,Bronze
A188,4,567,459.88791034835486,0.5404468893147447,3.5511399325611577,45.71190443552296,0.10443385593962551,0.2580042821596855,0.0,Bronze
A189,4,613,388.10721979273524,0.46983395058708183,3.272266457073205,40.93881822532924,0.19460361558574787,0.30237514870197707,150.0,Silver
A190,4,499,478.37211381443296,0.6140308806713474,3.4997835248399,53.43318007334329,0.06702612740756318,0.2433705377074825,0.0,Bronze
A191,4,757,336.8802121410705,0.6243019522356431,3.5037187045498928,60.847452132116615,0.21109522267342848,0.2376385148726295,350.0,Gold
A192,4,679,357.1921214251043,0.531485987308137,3.0692147437554547,32.4371239144951,0.17210838866288405,0.30604600727581827,350.0,Gold
A193,4,594,413.8219689495303,0.5540476546500546,3.444560500361187,52.34192909425713,0.10523527809210931,0.30682522665413964,150.0,Silver
A194,4,453,510.435840581079,0.6115092493753317,3.729354910237317,49.54870039244469,0.05135026884965732,0.24621766730391956,0.0,Bronze
A195,4,679,353.9444297285534,0.6357590890441002,3.424881809326188,47.50681098978854,0.20435903045135043,0.20860201578458945,350.0,Gold
A196,4,469,410.74752969309174,0.5657100558173679,3.324953104011438,52.61728796399504,0.0939582548750831,0.31194918450851994,150.0,Silver
A197,4,714,287.31748372025083,0.5235477964330474,2.9720759148220512,41.55552125792525,0.2853008237632593,0.2877206486908806,350.0,Gold
A198,4,500,511.09581922623255,0.5598604473394532,3.287613005146005,47.13972155480572,0.0923009886919558,0.32796547550993377,0.0,Bronze
A199,4,522,511.43616778568526,0.5987617290697912,3.6746697020057466,55.40535517963047,0.05381456250291668,0.19312773144512863,0.0,Bronze
A200,4,560,408.32277934303033,0.5441364661558523,3.2474936152581493,59.19557919145393,0.12749531263575306,0.2882075101761587,150.0,Silver
A001,5,543,462.97340883557644,0.5979696143337238,3.6141656732676424,49.03386836249408,0.14200862762224142,0.2735173904871716,0.0,Bronze
A002,5,460,476.7468776538372,0.5862637326882982,3.695577405007948,52.12736908764243,0.04487601920966517,0.2173533566307463,0.0,Bronze
A003,5,530,488.4068883648691,0.43264175479184497,2.922517789921635,34.16200579544017,0.1379240267951034,0.2932196423174388,0.0,Bronze
A004,5,411,525.717028894678,0.5630266597891516,3.623122332060529,52.93101022214098,0.0489083982947308,0.277865579278865,0.0,Bronze
A005,5,552,432.81500335397124,0.5925917837312671,3.4101254979841666,48.79422582660658,0.19880958819219072,0.21234491411825807,150.0,Silver
A006,5,657,422.9356341590026,0.5110888732463127,3.3775326219700035,27.696892878791072,0.15925671771999747,0.3205007837974676,350.0,Gold
A007,5,398,567.3798255198186,0.662074685064183,3.5812513799398955,47.20496187254691,0.09706040398971844,0.26131680496297105,0.0,Bronze
A008,5,528,489.59637876030973,0.5153170349793635,3.3114130771269763,42.96817682392613,0.16913508035666588,0.3036883025945883,0.0,Bronze
A009,5,676,392.7724158091582,0.4850432445990363,2.8043680980235197,33.507759070959416,0.22158942320069466,0.2723486817776478,350.0,Gold
A010,5,641,422.7348501831586,0.4247536447518755,2.953913034840303,34.411826661955985,0.15636005939846695,0.3715027102653053,350.0,Gold
A011,5,437,522.4213903765585,0.6269273489661119,3.70968356099873,44.4537494212685,0.07749806453052024,0.310345379605106,0.0,Bronze
A012,5,529,467.63437368615087,0.5950881426804341,3.469849782958183,41.706123641833464,0.06968438652847264,0.2663770477512056,0.0,Bronze
A013,5,538,459.0386941451133,0.5923487144164072,3.3814345139120325,50.22567806709836,0.152456502067638,0.2783765755869742,0.0,Bronze
A014,5,419,490.0386116319428,0.705872391829477,4.024503814041028,68.36467913461537,0.02,0.22370320291209048,75.0,Bronze
A015,5,469,547.5405421749015,0.4650580753214687,3.153617724315592,42.325552217976075,0.1112267306896474,0.3298878455413765,0.0,Bronze
A016,5,534,459.54702190836133,0.5141119737032136,3.2015959387166326,54.21748038848871,0.11040395334627462,0.29076844781992267,0.0,Bronze
A017,5,523,478.4094491391872,0.40260442431937027,2.9486195542225073,40.7690108582059,0.1256388665466066,0.3379213030769378,0.0,Bronze
A018,5,496,519.06520910015,0.5432259434936058,3.814799152603348,51.890503219977475,0.12816641828527722,0.3098811506174787,0.0,Bronze
A019,5,462,515.7065719474916,0.6975426333149337,4.07366289901918,66.88034122760551,0.07800490990395896,0.29135167153091973,75.0,Bronze
A020,5,466,514.2469035788065,0.5311669356559172,3.4980509929277894,42.67718489628246,0.09975582930750773,0.2455310887055809,0.0,Bronze
A021,5,500,441.7442828117396,0.49664913536885597,3.301056800692281,44.620585961583295,0.0937317757514865,0.2982259713203686,0.0,Bronze
A022,5,572,466.2479831735501,0.48708648836056,3.2165934129716787,44.56581771567761,0.1913453409727017,0.26975159009881355,0.0,Bronze
